ID,NOME_INTEGRADOR,NOME_FANTASIA,RAZAO_SOCIAL,CNPJ,TELEFONE,CIDADE,ESTADO,nome_rca
30163,AT COMERCIO E SERVICOS DE INSTALACOES ELETRICAS LTDA KLELTON CÉSAR DE LIMA TONEL,Evolucao Energia,AT COMERCIO E SERVICOS DE INSTALACOES ELETRICAS LTDA,20.257.294/0001-49,(81) 99497-5521,Maceió,Alagoas,
30169,22.039.365 IRINEU DE SOUZA Irineu de Souza,22.039.365 Irineu de Souza,22.039.365 IRINEU DE SOUZA,22.039.365/0001-62,(82) 99606-9674,Maceió,Alagoas,GILLIARD MATIAS
30221,53.364.905 JAMERSON DA SILVA FERREIRA Jamerson da Silva Ferreira,Energyclean,53.364.905 JAMERSON DA SILVA FERREIRA,53.364.905/0001-07,(82) 99105-7794,Maceió,Alagoas,KARLANY OLIVEIRA
30234,55.540.802 WALISSON DOS SANTOS SANTIAGO Walisson dos santos Santiago,Santiago mczz,55.540.802 WALISSON DOS SANTOS SANTIAGO,55.540.802/0001-86,(82) 98114-1082,Maceió,Alagoas,
30446,37.900.316 DANYELLE CAVALCANTE COSTA DANYEL CAVALCANTE,DANYELLE CAVALCANTE COSTA,37.900.316 DANYELLE CAVALCANTE COSTA,37.900.316/0001-40,(82) 99810-940,Maceió,Alagoas,LWENDRYL MAIA
30512,64.230.130 MURILO BERNARDO DA COSTA Murilo Bernardo,MuriloCosta,64.230.130 MURILO BERNARDO DA COSTA,64.230.130/0001-01,(82) 99335-2527,São Miguel dos Campos,Alagoas,
30553,ANDRELINO DIONISIO SANTOS SERVICOS ANDRELINO DIONÍSIO SANTOS,L&a Servicos,ANDRELINO DIONISIO SANTOS SERVICOS,35.484.376/0001-01,(79) 99662-4235,Arapiraca,Alagoas,
30557,64.346.762 DAVID MATHEUS BATISTA DA SILVA Davi,ATLASSOLAR,64.346.762 DAVID MATHEUS BATISTA DA SILVA,64.346.762/0001-27,(82) 99999-0140,Arapiraca,Alagoas,
30695,AC3 ELETRICA LTDA CARLOS AQUILES ARAUJO DE SOUZA,VISIO GESTAO E CONTABILIDADE EMPRESARIAL,AC3 ELETRICA LTDA,58.103.997/0001-95,(82) 88967-230,Maceió,Alagoas,
30697,14.330.131 LILIANE BARBOZA LEAO jony,14.330.131 LILIANE BARBOZA LEAO,14.330.131 LILIANE BARBOZA LEAO,14.330.131/0001-41,(92) 94071-020,Maceió,Alagoas,HARD TRAJANO
30701,54.896.928 JOSE ANDRE CARNAUBA DA SILVA Andre,KLSOLAR,54.896.928 JOSE ANDRE CARNAUBA DA SILVA,54.896.928/0001-25,(82) 98895-8285,Maceió,Alagoas,KARLANY OLIVEIRA
30731,64.676.710 CARLOS DOUGLAS HUTLLECH PEREIRA DE OMENA Douglas Omena,Omena Engenheira,64.676.710 CARLOS DOUGLAS HUTLLECH PEREIRA DE OMENA,64.676.710/0001-19,(82) 98856-8241,Maceió,Alagoas,
30785,51.214.537 WILLIAN BERGNY BEZERRA DA SILVA WILLIAN BERGNY,51.214.537 WILLIAN BERGNY BEZERRA DA SILVA,51.214.537 WILLIAN BERGNY BEZERRA DA SILVA,51.214.537/0001-95,(82) 99270-926,Maceió,Alagoas,
30789,LAMPARINA SR LTDA Victor Hugo,LAMPARINA,LAMPARINA SR LTDA,43.279.578/0001-31,(82) 98103-2883,Delmiro Gouveia,Alagoas,
30843,AJ SERVICOS E CONSULTORIA LTDA Adilson Junior,Sollar Servicos.com,AJ SERVICOS E CONSULTORIA LTDA,63.297.722/0001-70,(82) 99193-0861,Maceió,Alagoas,
30914,39.287.234 SENIVALDO GONZAGA DE OLIVEIRA Senivaldo Gonzaga de Oliveira,Porto Solar,39.287.234 SENIVALDO GONZAGA DE OLIVEIRA,39.287.234/0001-05,(82) 99979-6197,Porto Calvo,Alagoas,RAFAEL FAUSTINO
30938,62.505.395 FAGNER MERALDO SANTOS DE BARROS Fagner Barros,Aliançaenergiasolar,62.505.395 FAGNER MERALDO SANTOS DE BARROS,62.505.395/0001-31,(82) 99407-1465,Arapiraca,Alagoas,
31038,51.917.223 ROBERTO GONCALVES DA PENHA Roberto Penha,SOS Sustentabilidade,51.917.223 ROBERTO GONCALVES DA PENHA,51.917.223/0001-59,(82) 99315-8926,Arapiraca,Alagoas,
31048,65.067.401 RITA DE CASSIA TENORIO NUNES DIEGO BRANDAO,ATACAMAENERGIASOLAR,65.067.401 RITA DE CASSIA TENORIO NUNES,65.067.401/0001-04,(82) 99105-6111,Maceió,Alagoas,LUCAS TADEU
31410,CASA DA ENERGIA SOLAR & ENGENHARIA LTDA Marcos Antonio,Maceio Energia Solar & Engenharia,CASA DA ENERGIA SOLAR & ENGENHARIA LTDA,38.422.464/0001-69,(82) 99693-7792,Maceió,Alagoas,
31490,58.655.132 SANDRA PEREIRA DA SILVA Anderosn,Quarkenergiasolar,58.655.132 SANDRA PEREIRA DA SILVA,58.655.132/0001-31,(82) 91831-476,Maceió,Alagoas,KARLANY OLIVEIRA
31528,44.573.336 CICERO VALTEMBERG DA SILVA BARBOSA CICERO VALTEMBERG DA SILVA BARBOSA,VBsolar,44.573.336 CICERO VALTEMBERG DA SILVA BARBOSA,44.573.336/0001-19,(82) 99804-6290,Maceió,Alagoas,
31547,AKYD COMERCIAL LTDA aleksandro,Ks Empreendimentos,AKYD COMERCIAL LTDA,22.235.230/0001-72,(82) 99141-0259,Arapiraca,Alagoas,
31559,63.451.072 MARIO HENRIQUE DE OLIVEIRA ALVES Henrique,SolarTecnology,63.451.072 MARIO HENRIQUE DE OLIVEIRA ALVES,63.451.072/0001-75,(82) 99666-3907,Maceió,Alagoas,
31574,HELIOS ALAGOAS ENERGIA LIMPA LTDA Alvaro,maisenergy1,HELIOS ALAGOAS ENERGIA LIMPA LTDA,61.630.376/0001-74,(82) 99931-0032,Maceió,Alagoas,
31678,J R COMERCIO E SERVICOS LTDA DANYEL,J ROZENDO DOS SANTOS FREIRE,J R COMERCIO E SERVICOS LTDA,42.007.064/0001-64,(82) 99383-417,Maceió,Alagoas,HARD TRAJANO
31700,47.990.347 MARIA LUZIA LOPES DA SILVA Maria Luiza,47.990.347 MARIA LUZIA LOPES DA SILVA,47.990.347 MARIA LUZIA LOPES DA SILVA,47.990.347/0001-92,(82) 99383-417,Maceió,Alagoas,HARD TRAJANO
31806,62.260.185 LETICIA MOREIRA ALVES Letícia Moreira,LmProjetoseconsultorias,62.260.185 LETICIA MOREIRA ALVES,62.260.185/0001-20,(82) 99636-7498,Rio Largo,Alagoas,
31855,L2 SOLAR E CONSORCIOS LTDA Fábio Henrique Lafaiete de Melo,L2 Solar,L2 SOLAR E CONSORCIOS LTDA,66.781.950/0001-09,(82) 98155-0055,Maceió,Alagoas,
31934,LL ADMINISTRADORA DE BENS E DIREITOS LTDA Igor Balbino,LL ADMINSTRADORA DE BENS E DIREITOS,LL ADMINISTRADORA DE BENS E DIREITOS LTDA,20.453.110/0001-16,(82) 33773-099,Maceió,Alagoas,
32170,MONTE METAL INSTALACOES LTDA Paulo Pedro dos Anjos,Monte Metal,MONTE METAL INSTALACOES LTDA,04.276.826/0001-39,(82) 98234-4133,Maceió,Alagoas,
32196,DAVI ENERGIA SOLAR LTDA DAVI NOGUEIRA DA SILVA,DAVI ENERGIA SOLAR,DAVI ENERGIA SOLAR LTDA,62.062.311/0001-32,(82) 99384-7610,Coruripe,Alagoas,
32405,E. A. REGO DE OLIVEIRA SERVICOS Ednaldo Oliveira,Fenix Portaria & Servicos Gerais,E. A. REGO DE OLIVEIRA SERVICOS,21.169.424/0001-54,(82) 98177-2631,Maceió,Alagoas,
32411,51.572.367 WILLIAM SOARES DE LIMA WILLIAM SOARES,FASE SOLAR,51.572.367 WILLIAM SOARES DE LIMA,51.572.367/0001-10,(82) 99927-8244,Arapiraca,Alagoas,
32465,VERT EMPREENDIMENTOS LTDA KLEMERSON THIAGO BARROS DE OLIVEIRA,Vert Engenharia,VERT EMPREENDIMENTOS LTDA,15.286.424/0001-31,(82) 99631-3773,Palmeira dos Índios,Alagoas,
32508,INOVAWATT SOLUCOES LTDA José Eduardo,Inovawatt Solucoes,INOVAWATT SOLUCOES LTDA,68.334.824/0001-31,(82) 99108-3579,Maceió,Alagoas,
32569,MN ENERGY LTDA Marco Alexandre Nunes Pereira,MN Energy,MN ENERGY LTDA,50.895.545/0001-81,(82) 81445-572,Delmiro Gouveia,Alagoas,
32860,B A PEIXOTO SOARES B A PEIXOTO SOARES,Grupo Prolseg Sunprol,B A PEIXOTO SOARES,45.050.599/0001-06,(82) 99959-509,Maceió,Alagoas,LWENDRYL MAIA
33259,42.340.684 MAEWERSON FAUSTINO DA SILVA Wesley,WSEletrica,42.340.684 MAEWERSON FAUSTINO DA SILVA,42.340.684/0001-10,(79) 99603-0951,Penedo,Alagoas,
33296,SERVICEPRO SOLAR COMERCIO E SERVICOS LTDA Henrique,Servicepro,SERVICEPRO SOLAR COMERCIO E SERVICOS LTDA,48.183.729/0001-77,(82) 99185-8314,Maceió,Alagoas,
33312,L DE SOUZA NETO NOVIGRID Luiz de Souza Neto,Novigrid,L DE SOUZA NETO NOVIGRID,68.044.345/0001-80,(82) 98844-4371,Maceió,Alagoas,
33349,INFRANET DISTRIBUIDORA DE TECNOLOGIA E ENGENHARIA LTDA CLAUDIO JUNIOR,R2,INFRANET DISTRIBUIDORA DE TECNOLOGIA E ENGENHARIA LTDA,12.257.462/0001-78,(82) 99308-9771,Maceió,Alagoas,
33373,MDS CONSTRUCOES E ELETRICAS LTDA Marcioneiro dos Santos,MDS Construcoes e Eletricas Ltda,MDS CONSTRUCOES E ELETRICAS LTDA,58.952.865/0001-38,(82) 98188-9404,Pilar,Alagoas,
33426,RAYDEN ENGENHARIA LTDA Erlandson Lemos dos Santos,Rayden Engenharia,RAYDEN ENGENHARIA LTDA,60.102.255/0001-97,(82) 99195-2790,São Luís do Quitunde,Alagoas,
87,HT Energias e Engenharia LTDA Herminio Carvalho,HT ENERGIAS,HT Energias,31.993.404/0001-57,(79)99191-3889,Aracaju,Sergipe,
88,NATAL ENGENHARIA LTDA Kenio Marcio de Carvalho Silva,NATAL ENGENHARIA LTDA,NATAL ENGENHARIA LTDA,14.949.489/0001-57,(87)99637-8031,Serra Talhada,Pernambuco,NAYARA GONÇALVES
93,SL Instações Elétricas LTDA Bernardo Martins Dantas,SUNLIGHT ENERGIA SOLAR,SL Instações Elétricas LTDA,30.019.978/0001-66,(79)9139-0907,ARACAJU,Sergipe,FLÁVIA SOUTO
95,MICHEL DE ANDRADE SANTOS MICHEL SANTOS,TECNO SOLAR,MICHEL DE ANDRADE SANTOS,24.608.542/0001-00,(79)99118-0005,Aracaju,Sergipe,
102,IR SOLUÇÕES ÍTALO RABELLO,ITALO EMANNUEL DA SILVA RABELLO 03862343456,IR SOLUÇÕES,27.239.175/0001-02,(81) 99913-2875,Recife,Pernambuco,A DEFINIR
105,GIBSON BARBOSA DO NASCIMENTO SERVICOS ELETRICOS GIBSON BARBOSA DO NASCIMETO,GB ELÉTRICA,GIBSON BARBOSA DO NASCIMENTO SERVICOS ELETRICOS,32.456.144/0001-43,(81)3443-1404,OLINDA,Pernambuco,Camila Mendes
141,SOLARCEDRO ADMINISTRAÇÃO LTDA Felipe,SOLARCEDRO,SOLARCEDRO ADMINISTRAÇÃO LTDA,21.007.503/0001-69,(81)3198-9850,RECIFE,Pernambuco,
189,GALVA SOLAR GERAÇÃO DE ENERGIA ELETRICA LTDA RODRIGO KATER,GALVA SOLAR,GALVA SOLAR GERAÇÃO DE ENERGIA ELETRICA LTDA,31.022.832/0001-32,(81)99996-2394,RECIFE,Pernambuco,CARLA REBECA
217,L a d comercio de energia solar ltda Douglas vila nova,L a d comercio de energia solar ltda,L a d comercio de energia solar ltda,34.155.540/0001-66,(81)9880-2347,CARUARU,Pernambuco,Gabriela Torreiro
245,ALTIS COMÉRCIO E SOLUÇÕES ELÉTRICAS LTDA Arthur Caio,Altis Engenharia Comércio e Soluções Elétricas LTDA,ALTIS COMÉRCIO E SOLUÇÕES ELÉTRICAS LTDA,26.269.537/0001-45,(81)3631-1544,Passira,Pernambuco,JOÃO NETO
250,Tulio Italo O. de Medeiros Engenharia Tulio Medeiros,TULIO ITALO O. DE MEDEIROS ENGENHARIA TULIO MEDEIROS,Tulio Italo O. de Medeiros Engenharia,33.551.200/0001-91,(83)9964-3552,TIMBAUBA,Pernambuco,
262,Via Reta Luz e Eletricidade Iris Karla Fonseca,Via Reta Luz e Eletricidade,Via Reta Luz e Eletricidade,06.138.254/0001-57,(79)4141-6677,ARACAJU,Sergipe,
271,B3 ENGENHARIA LTDA Marconi Vieira,B3 ENGENHARIA LTDA Marconi Vieira,B3 ENGENHARIA LTDA,20.051.420/0001-04,(81)3428-3563,RECIFE,Pernambuco,
287,Ciklo Comercio de Materiais Elétricos e Equipamentos de energia solar ltda Wander Ribeiro,CIKLO ENERGIA,Ciklo Comercio de Materiais Elétricos e Equipamentos de energia solar ltda,31.427.595/0001-90,(81)3204-7568,Recife,Pernambuco,
332,Invictus Solar Engenharia Ltda Carlos Eduardo,Invictus Solar Engenharia Ltda,Invictus Solar Engenharia Ltda,33.774.989/0001-40,(81)8536-3575,RECIFE,Pernambuco,THIAGO FERREIRA
334,CPS ENGENHARIA E ENERGIAS RENOVAVEIS CAIO,CPS ENGENHARIA E ENERGIAS RENOVAVEIS,CPS ENGENHARIA E ENERGIAS RENOVAVEIS,31.227.723/0001-51,(79)99940-9609,Aracaju,Sergipe,
345,Net Sol Engenharia e Consultoria LTDA Carlos Henrique,Solartech Energias Renováveis,CARLOS,23.318.469/0001-79,81997462551,RECIFE,Pernambuco,Gabriela Torreiro
361,EP ENGENHARIA LTDA - EPP Thieres Lima,EP ELETRICA,EP ENGENHARIA LTDA - EPP,18.621.731/0001-10,(79)3431-8032,Itabaiana,Sergipe,
386,BRUNO BEZERRA CAVALCANTI CALADO 02580090479 Bruno Bezerra,BRUNO BEZERRA CAVALCANTI CALADO 02580090479,BRUNO BEZERRA CAVALCANTI CALADO 02580090479,16.545.905/0001-87,(81)3723-2012,CARUARU,Pernambuco,
409,Clean Energy Edilson Custódio,Clean Energy,Clean Energy,28.581.856/0001-17,(81)8254-2009,OLINDA,Pernambuco,ELANNE CAVALCANTE
435,FF Engenharia Fernandes,FF Engenharia,FF Engenharia,33.385.807/0001-49,(75)99827-9442,SIMAO DIAS,Sergipe,
472,ENGESOL ENERGIA SOLAR LTDA,Engesol,LuísEngesol,20.335.449/0001-18,(81)9846-0594,RECIFE,Pernambuco,Gabriela Torreiro
482,HR ENGENHARIA E SERVICOS LTDA Hélcio Rodrigues da Silva,HR ENGENHARIA,HR ENGENHARIA E SERVICOS LTDA,31.323.817/0001-24,(81) 98876-1857,Recife,Pernambuco,JAQUELINE SOUSA
502,Otacilio Batista de lucena Otacilio Lucena,NULL,Manoel,31.955.018/0001-70,(81)99972-9338,GRAVATA,Pernambuco,
536,Lumine Engenharia Buanes,LUMINE ENGENHARIA BUENES,Lumine Engenharia,17.307.452/0001-13,(87)9129-3306,GARANHUNS,Pernambuco,SIDNEI SANTANA
582,FABIO DA SILVA SERVIÇOS ELETRICOS EXPOR SOLAR,arilma inacio bastos,Fabio da Silva Servicos Eletricos,20.553.579/0001-27,(87)9818-5186,SERRA TALHADA,Pernambuco,MARIELLEN HOLANDA
652,CLEVERSON CORREA SIMOES CLEVERSON,CLEVERSON CORREA SIMOES,CLEVERSON CORREA SIMOES,32.126.010/0001-64,(79)9808-1358,ARACAJU,Sergipe,
677,Antonio Gomes de Oliveira Neto 02810959579 Antonio Neto,ANTONIO GOMES DE OLIVEIRA NETO 02810959579,Antonio Gomes de Oliveira Neto 02810959579,32.653.821/0001-13,81995099955,Olinda,Pernambuco,MONIQUE ARNAUD
750,SOLAR DO ARARIPE LTDA DANIEL MARCOS DA COSTA,SOLAR DO ARARIPE,SOLAR DO ARARIPE LTDA,33.041.718/0001-85,(87)3873-0476,ARARIPINA,Pernambuco,Tiago José Melo Gouveia
784,R M DA SILVA INSTALACAO ELETRICA EIRELI Arildo Cavalcante e Renata Melo,AGRESTE SOLAR,R M DA SILVA INSTALACAO ELETRICA EIRELI,34.746.806/0001-45,(81)99155-9938,Bezerros,Pernambuco,
836,Pernambuco Solar Thiago José,PERNAMBUCO SOLAR,Pernambuco Solar,35.157.373/0001-55,(81)99705-1791,Recife,Pernambuco,
848,A C K F BELMONTE CONSTRUCAO E COMERCIO LTDA Cipriano Neto,A C K F BELMONTE CONSTRUCAO E COMERCIO LTDA,A C K F BELMONTE CONSTRUCAO E COMERCIO LTDA,11.473.074/0001-61,(87)9945-9576,SAO JOSE DO BELMONTE,Pernambuco,Natália Guimarães
908,Marcos Antônio Lima da Silva ME Marcos,AJU ENERGY,Marcos Antônio Lima da Silva,27.368.535/0001-76,(79) 98801-0008,Aracaju,Sergipe,Camila Mendes
914,SOLLAR SYSTEM ENERGIA RENOVÁVEL LTDA. Laederson Viana,SOLLAR SYSTEM,SOLLAR SYSTEM ENERGIA RENOVÁVEL LTDA.,33.298.512/0001-35,(79)9977-0122,ARACAJU,Sergipe,
960,Alexandre Rodrigues Albuquerque Costa Filho 14967529453 Alexandre Costa Filho,GIRASSOL - SOLUCOES EM ENERGIA SOLAR,Alexandre Rodrigues Albuquerque Costa Filho 14967529453,33.230.664/0001-04,(81)98672-2201,RECIFE,Pernambuco,DIRCEU TAIRO
984,Gavioli Engenharia Eletrica VINICIUS CAMILO GAVIOLI,Gavioli Engenharia Elétrica,Gavioli Engenharia Eletrica,33.825.583/0001-49,87999028494,Petrolina,Pernambuco,MARIELLEN HOLANDA
1005,LUIZ CARLOS RODRIGUES DOS SANTOS 38711745487 LUIZ CARLOS,LUIZ SOLAR,LUIZ CARLOS RODRIGUES DOS SANTOS 38711745487,34.116.674/0001-78,81987968461,Paulista,Pernambuco,
1055,Nova Eco Solar Instalações e Manutenção de Equipamentos Thiago Farias,NOVA ECO,Nova Eco Solar Instalações e Manutenção de Equipamentos,34.848.266/0001-00,(81)9774-1127,RECIFE,Pernambuco,FLÁVIA SOUTO
1232,BM DA SILVA VENDAS GLEISON DA SILVA,RENOVAVE ENERGY,BM DA SILVA VENDAS,32.217.723/0001-33,(81)99607-0046,TORITAMA,Pernambuco,NAYARA GONÇALVES
1238,HIDRO ELETRO SERVIÇOS E COMÉRCIO DE MATERIAL ELÉTRICO LTDA IGOR SÁ MARIANO,HIDRO-ELETRO,HIDRO ELETRO SERVIÇOS E COMÉRCIO DE MATERIAL ELÉTRICO LTDA,00.779.608/0001-66,(87)99928-0192,Afogados da Ingazeira,Pernambuco,
1308,EFS ENGENHARIA ANTONIO EDER F. SOUZA DA SILVA,EFS ENGENHARIA,EFS ENGENHARIA,26.943.405/0001-57,(87)99982-3595,Moreilândia,Pernambuco,A DEFINIR
1348,Carvalho & Cavalcanti Comércio de Equipamentos de Energia Solar Ltda Néryson Ricardo França Cavalcanti,Carvalho & Cavalcanti Comércio de Equipamentos de Energia Solar Ltda,Carvalho & Cavalcanti Comércio de Equipamentos de Energia Solar Ltda,10.587.352/0001-49,(87)99168-1912,Ouricuri,Pernambuco,
1374,A E Telefonia e Informatica Erick Marinho,A E TELEFONIA E INFORMATICA ERICK MARINHO,A E Telefonia e Informatica,10.557.954/0001-53,(87)3031-7047,PETROLINA,Pernambuco,
1472,LUCIANA DOS SANTOS FERREIRA SERVICOS DE ENGENHARIA ­ ME Lauro de Sousa Mafra,UP GRADE INOVAÇÕES TECNOLÓGICAS,LUCIANA DOS SANTOS FERREIRA SERVICOS DE ENGENHARIA ­ ME,20.257.375/0001-49,8130345254,Recife,Pernambuco,
1477,Igor Santos,solar,Igor,28.256.351/0001-87,(79)98866-8644,Aracaju,Sergipe,
1510,IM PROJETOS E INSTALAÇÃO DE ENERGIA EIRELI Ignaldo Melo,TECHNOSOLAR,IM PROJETOS E INSTALAÇÃO DE ENERGIA EIRELI,31.196.198/0001-54,81999940201,Recife,Pernambuco,JOÃO NETO
1531,SMARTT SOLAR BRUNO DE MOURA BELTRAO LEITE SMARTT SOLAR,NULL,BRUNO DE MOURA BELTRAO LEITE,21.916.033/0001-56,87999627065,serra talhada,Pernambuco,Gabriela Torreiro
1572,Samsol energia eireli Sammuel Arruda Teixeira,Samsol energia,Samsol energia eireli,36.369.217/0001-10,81999172757,Santa Cruz do Capibaribe,Pernambuco,GILLIARD MATIAS
1576,Direct Comercio e Serviçoes Eireli Stephany Campos,DIRECT COMERCIO E SERVICOS EIRELI,Direct Comercio e Serviçoes Eireli,29.971.007/0001-32,(79)3021-2327,ARACAJU,Sergipe,
1642,SOLAVISTA ENERGY ENERGIA SOLAR EIRELI RENATO LEAL,SOLAVISTA ENERGY,SOLAVISTA ENERGY ENERGIA SOLAR EIRELI,32.342.341/0001-31,(81) 98848-5803,Paulista,Pernambuco,Gabriela Torreiro
1647,MARCIO ANDRE GONCALVES MARCIO ANDRE GONCALVES,MARCIO ANDRE GONCALVES,MARCIO ANDRE GONCALVES,15.231.033/0001-10,(81)3227-9819,RECIFE,Pernambuco,
1657,megabras tecnologia,NULL,megabras,10.358.751/0001-38,(81)3433-0851,RECIFE,Pernambuco,Camila Mendes
1659,RAFAEL ALVES FERREIRA GABRIEL 05572023450 Rafael Alves Ferreira Gabriel,NULL,RAFAEL ALVES FERREIRA GABRIEL 05572023450,36.559.541/0001-00,(81) 98729-4898,Recife,Pernambuco,Z PARA - TESTE
1673,Pro Solar SE Energia Renovavel Ltda Monica,Pro Solar SE Energia Renovavel Ltda,Pro Solar SE Energia Renovavel Ltda,24.361.095/0001-37,(79)998829787,Aracaju,Sergipe,JOÃO NETO
1681,PACIFIC SOLUTTION ENERGIA RENOVÁVEL EIRELI Vanessa Matos Guedes,PACIFIC SOLUTTION ENERGIA RENOVÁVEL EIRELI,PACIFIC SOLUTTION ENERGIA RENOVÁVEL EIRELI,32.874.612/0001-08,(79)9927-5909,ARACAJU,Sergipe,
1696,Adão Antônio Cruz,SHILD TRONIC,ADAO,28.577.847/0001-52,(87)98807-3321,Afrânio,Pernambuco,JOÃO NETO
1704,ECOSOLLAR SERVICOS DE ENGENHARIA EIRELI rodrigo carvalho fernandes pereira,Ecosollar,ECOSOLLAR SERVICOS DE ENGENHARIA EIRELI,23.527.749/0001-97,(87)99925-5318,PETROLINA,Pernambuco,
1727,Heitor Cavalcanti Loureiro Heitor,HC SOLAR integrador,Heitor Cavalcanti Loureiro,34.754.179/0001-94,8132222715,Recife,Pernambuco,NAYARA GONÇALVES
1742,MATHEUS GOUVEIA GALVÃO 05402858543 MATHEUS GOUVEIA GALVÃO,ENSOLAR FOTOVOLTAICA,MATHEUS GOUVEIA GALVÃO 05402858543,24.966.725/0001-05,79999644431,Aracaju,Sergipe,Sylvio Prado
1747,RASTELSATESOLAR Erasmo,RASTELSATESOLAR,RASTELSATESOLAR,23.315.360/0001-88,81 998953033,Recife,Pernambuco,Tiago José Melo Gouveia
1767,Anne Raquel de amorim barros Anne Raquel de amorim barros,Neto energia solar,Anne Raquel de amorim barros,33.040.410/0001-15,(87)9918-9461,PETROLINA,Pernambuco,MARIELLEN HOLANDA
1776,nierisson cicero da silva 10520416473 Niérisson Cícero da Silva,NCS ENERGIA SOLAR,nierisson cicero da silva 10520416473,34.545.001/0001-33,(81)99100-6580,QUIPAPA,Pernambuco,Gabriela Torreiro
1783,FRANCISCO LINO DE OLIVEIRA FILHO & CIA LTDA Athos Amorim,ESPECTRO SOLAR,ESPECTRO SOLAR LTDA,32.505.485/0001-61,(87) 99625-3188,PETROLANDIA,Pernambuco,CAIO - TEMPORARIO CAIO - TEMPORARIO
1792,Mantis Instalações e Comércio Ltda Andre Lyra,Mantis Instalações,Mantis Instalações e Comércio Ltda,24.719.480/0001-03,(81)99153-1128,Olinda,Pernambuco,Gabriela Torreiro
1795,PRO SOLARE ENERGIA Josafá Cardoso Goes Josafá Cardoso Góes,PRO SOLARE,PRO SOLARE ENERGIA,34.548.926/0001-38,(79)98101-0000,aracaju,Sergipe,JOÃO NETO
1796,Jpk energy engenharia Vilker Almeida,Jpk Energy Engenharia,Jpk energy engenharia,21.728.478/0001-02,(81)99114-6938,RECIFE,Pernambuco,Gabriela Torreiro
1811,BOMTEMPO SERVICOS DE ENGENHARIA LTDA Renato,BOMTEMPO ENGENHARIA,BOMTEMPO SERVICOS DE ENGENHARIA LTDA,21.744.881/0001-25,(85)99914-8197,Goiana,Pernambuco,Pablo Castro
1852,phex solar comercio de equipamentos elétricos e de energia solar ltda Petrônio Fernandes,Phex Solar,phex solar comercio de equipamentos elétricos e de energia solar ltda,27.315.950/0001-61,(81)9530-1330,RECIFE,Pernambuco,Gabriela Torreiro
1886,MV ENGENHARIA E SOLUCOES LTDA MV ENGENHARIA E SOLUCOES,MV ENGENHARIA E SOLUCOES,MV ENGENHARIA E SOLUCOES LTDA,22.506.330/0001-96,(79)9104-4895,ARACAJU,Sergipe,FLÁVIA SOUTO
1917,Amanda Marques Muniz Túlio Salustiano Siqueira Cavalcanti,SALUZ Engenharia,Amanda Marques Muniz,33.801.443/0001-30,(81)9799-0777,Paulista,Pernambuco,NAYARA GONÇALVES
1929,ENERGTEC - ENGENHARIA DE ENERGIA E TECNOLOGIA LTDA ENERGTEC,ENERGTEC,ENERGTEC - ENGENHARIA DE ENERGIA E TECNOLOGIA LTDA,19.693.071/0001-45,(79)9934-5177,FREI PAULO,Sergipe,
1953,CAMPOS ENGENHARIA ELETRICA LTDA CAMPOS ENGENHARIA ELETRICA LTDA,CAMPOS ENGENHARIA ELETRICA LTDA,CAMPOS ENGENHARIA ELETRICA LTDA,09.099.120/0001-62,71999823028,Aracaju,Sergipe,
1959,MR SERVICOS E REPRESENTACOES LTDA JOSE APARECIDO VELOZO PIMENTEL,GUIA REPRESENTACOES,MR SERVICOS E REPRESENTACOES LTDA,10.420.760/0001-01,79 996390545,Aracajú,Sergipe,FLÁVIA SOUTO
1982,EILTON DA SILVA 32036434487 EILTON DA SILVA,SUAPE SOLAR,EILTON DA SILVA 32036434487,24.667.668/0001-55,(81)3227-4244,RECIFE,Pernambuco,RENATO BRASIL
2001,Alfa Energia Solar Com.e Serv. Ltda Apolonio Jose de Lima Filho,Alfa Energia Solar,Alfa Energia Solar Com.e Serv. Ltda,08.397.375/0001-49,(87)3861-7694,Petrolina,Pernambuco,DIRCEU TAIRO
2013,JOSE AELSON R. DA SILVA ME JOSE AELSON ROCHA DA SILVA,JL ENERGIA SOLAR,JOSE AELSON R. DA SILVA ME,15.545.954/0001-57,(87)8819-7854,PETROLINA,Pernambuco,Gabriela Torreiro
2022,Monte Dourado Engenharia EIRELI EPP Renato Saraiva,Monte Dourado Energia Solar,Monte Dourado Engenharia EIRELI EPP,19.427.458/0001-50,(87) 98872-5557,SALGUEIRO,Pernambuco,Pablo Castro
2053,A & M SERVICOS E MANUTENCAO ELETRICA LTDA Gideão Oliveira,GD SOLUCOES ELETRICAS,A & M SERVICOS E MANUTENCAO ELETRICA LTDA,34.595.006/0001-70,(81) 99721-8085,Jaboatão dos Guararapes,Pernambuco,Gabriela Torreiro
2085,ROTA SOLAR 232 ENGENHARIA LTDA Suzanna Conceição Dias Da Paz Santos,RECSUN,ROTA SOLAR 232 ENGENHARIA LTDA,36.010.877/0001-00,(81) 98506-8060,Belo Jardim,Pernambuco,Gabriela Torreiro
2175,Márcio Alexandre da Costa Pereira Epp Márcio Alexandre,Eletroclima,Márcio Alexandre da Costa Pereira Epp,11.833.929/0001-18,(81) 98173-9534,Camaragibe,Pernambuco,NAYARA GONÇALVES
